Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Equatorial Guinea,GNQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,65.5595626831055,65.5711898803711,65.5752334594727,65.5740432739258,65.5699691772461,65.5653533935547,65.8208084106445,65.923469543457,66.0409774780273,66.1703567504883,66.3086395263672,66.4528579711914,66.6000442504883,66.7477264404297,..
Equatorial Guinea,GNQ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,37.5611763000488,35.8165168762207,33.9456634521484,31.9420375823975,29.7882385253906,27.478443145752,5.45471096038818,4.62096643447876,3.85431027412415,3.15958142280579,2.53564190864563,1.9623908996582,1.4337375164032,0.932630002498627,..
Eritrea,ERI,Access to electricity (% of population),EG.ELC.ACCS.ZS,29.2545108795166,30.3525619506836,32.2000007629395,32.5282592773438,33.6106033325195,34.6924095153809,43.6392288208008,44.828311920166,46.0322418212891,47.2480392456055,48.4727439880371,49.7033843994141,50.9369926452637,52.1710968017578,..
Eritrea,ERI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,11.1567726135254,11.934103012085,13.9675340652466,13.482382774353,14.2561874389648,15.0323715209961,24.9475135803223,26.8927955627441,28.877197265625,30.8930606842041,32.9331169128418,34.9884223937988,36.9840507507324,39.0246849060059,..
Estonia,EST,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Estonia,EST,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Eswatini,SWZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,20.1957626342773,26.8999996185303,25.8086700439453,28.6060962677002,31.4006366729736,34.1946411132813,57.5625152587891,65,64.0124130249023,63.4300003051758,73.5,73.9157791137695,76.8694381713867,79.7304992675781,..
Eswatini,SWZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,10.181492805481,18.4289169311523,16.6049976348877,19.7951335906982,22.9734439849854,26.1396217346191,51.8358345031738,59.2768249511719,58.9754028320313,58.0511093139648,69.7587051391602,69.5391845703125,72.6945495605469,75.7561950683594,..
Ethiopia,ETH,Access to electricity (% of population),EG.ELC.ACCS.ZS,12.6999998092651,10.1624908447266,11.8548336029053,13.5419406890869,15.2261619567871,14,30.6716728210449,27.2000007629395,29,42.9000015258789,44.2999992370605,44.940601348877,48.063591003418,51.0939826965332,..
Ethiopia,ETH,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1.72193264961243,..,..,1.42840397357941,3.11761975288391,0.646618783473969,17.6269130706787,12.0060758590698,15.4969463348389,32.3638343811035,30.9706859588623,32.6299476623535,36.0571899414063,39.414909362793,..
Faroe Islands,FRO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Faroe Islands,FRO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Fiji,FJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,75.7249221801758,77.0006790161133,79.629997253418,80,80.7918395996094,82.0513534545898,91.75,93.7866058349609,95.1682434082031,96.5617446899414,96,99.3725051879883,99.7158813476563,100,..
Fiji,FJI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,61.2705421447754,63.1229667663574,67.8432464599609,68.4312973022461,68.7219619750977,70.5961151123047,85.3578186035156,88.6613082885742,91.0256576538086,93.4690017700195,91.5471649169922,98.79052734375,99.3815612792969,100,..
Finland,FIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Finland,FIN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
France,FRA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
French Polynesia,PYF,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
French Polynesia,PYF,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Gabon,GAB,Access to electricity (% of population),EG.ELC.ACCS.ZS,73.5999984741211,77.1408004760742,77.8424377441406,78.5388412475586,79.2323532104492,81.5999984741211,86.4000015258789,86.9643096923828,87.3768615722656,88.2038269042969,86.2699966430664,89.8815155029297,90.7262954711914,91.5715637207031,..
Gabon,GAB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,11.6053256988525,21.4692611694336,21.1382942199707,20.7804584503174,20.3761463165283,27.0956783294678,32.7925567626953,19.8191680908203,17.8545589447021,19.1371479034424,..,22.7889022827148,25.1265678405762,27.7633018493652,..
"Gambia, The",GMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,34.2999992370605,29.8700199127197,31.5175647735596,27.7999992370605,34.7993011474609,30.4562683105469,51.5,52.9337272644043,54.5619888305664,56.3274078369141,56.2000007629395,60.2999992370605,62.0999984741211,62.2730674743652,..
"Gambia, The",GMB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,18.8190422058105,9.7461462020874,10.8323020935059,1.07881224155426,13.093731880188,4.45647716522217,30.2527256011963,27.5625438690186,28.5888080596924,29.9621505737305,20.5182628631592,..,..,31.5626850128174,..
Georgia,GEO,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.8118133544922,99.8053283691406,99.9000015258789,100,99.9300003051758,97.9350509643555,100,100,100,100,100,99.9000015258789,100,100,..
Georgia,GEO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.6940536499023,99.7380142211914,99.7897338867188,100,99.9300003051758,97.4912261962891,100,100,100,100,100,100,100,100,..
Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Germany,DEU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Ghana,GHA,Access to electricity (% of population),EG.ELC.ACCS.ZS,43.7000007629395,44.8375129699707,46.8580703735352,48.2999992370605,50.8858299255371,41.25,70.6999969482422,78.3000030517578,74.0788421630859,79.3000030517578,79,80.4000015258789,83.5,85.8735504150391,..
Ghana,GHA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,14.8689250946045,17.3282566070557,19.7857666015625,23.9850521087646,24.7903156280518,7.86002397537231,50.8296394348145,63.9650230407715,57.5962562561035,66.5960922241211,65.3324508666992,68.2796096801758,70.0086212158203,73.9913177490234,..
Gibraltar,GIB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Gibraltar,GIB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Greece,GRC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Greenland,GRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Greenland,GRL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Grenada,GRD,Access to electricity (% of population),EG.ELC.ACCS.ZS,86.0422286987305,86.3716583251953,86.6935119628906,87.010124206543,87.323844909668,87.6370391845703,90.4349060058594,90.8553771972656,91.2906875610352,91.7378692626953,92.1939544677734,92.3000030517578,93.120964050293,93.5864486694336,..
Grenada,GRD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Guam,GUM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Guatemala,GTM,Access to electricity (% of population),EG.ELC.ACCS.ZS,73.3182067871094,73.7327270507813,78.667839050293,78.51220703125,77.2282409667969,78.3892059326172,87.9692916870117,85.4943695068359,90.520622253418,91.8155822753906,93.3000030517578,94.4292373657227,95.7420043945313,97.0552673339844,..
Guatemala,GTM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,55.0092544555664,57.3287010192871,64.1466903686523,63.3966979980469,62.8074226379395,64.6494674682617,80.2041931152344,76.6559524536133,84.6371994018555,86.9411392211914,89.6625442504883,91.6980514526367,94.1408767700195,96.62060546875,..
Guinea,GIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,15.1462574005127,16.4323844909668,17.7109260559082,18.9842319488525,20.2546520233154,20.2000007629395,31.9759578704834,33.3531188964844,34.7451210021973,33.5,35.4000015258789,45,42.2000007629395,44.6686782836914,..
Guinea,GIN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,0.5880486369133,..,8.27614212036133,9.24135589599609,10.1858205795288,6.74291610717773,8.55572128295898,21.4009094238281,17.0236206054688,19.307596206665,..
Guinea-Bissau,GNB,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,1.25370573997498,2.59146237373352,3.92633271217346,5.26066637039185,16.227689743042,17.2000007629395,20.0531539916992,22.9687919616699,26,28.4950561523438,30.9615573883057,33.3354682922363,..
Guinea-Bissau,GNB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,7.94669103622437,5.8202657699585,8.90030384063721,10.5694484710693,12.3796806335449,13.3428592681885,14.3303461074829,15.1680898666382,..
Guyana,GUY,Access to electricity (% of population),EG.ELC.ACCS.ZS,74.5172805786133,75.1007385253906,75.6766128540039,76.2472534179688,76.8150100708008,77.5,86.0264892578125,86.9000015258789,88.0038375854492,89.1703567504883,90.2958145141602,91.1983795166016,91.9157562255859,92.5405426025391,..
Guyana,GUY,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,69.4178009033203,70.2123641967773,70.9952011108398,71.7938690185547,72.5862884521484,75.9195938110352,83.1239700317383,84.2078399658203,85.5551376342773,86.9271621704102,88.2320861816406,89.2988739013672,90.1709594726563,90.9459686279297,..
Haiti,HTI,Access to electricity (% of population),EG.ELC.ACCS.ZS,33.7000007629395,31.5423812866211,33.152473449707,31.6000003814697,34.1108131408691,34.588005065918,38.6978759765625,39.496410369873,40.8362846374512,40.4000015258789,43.7492713928223,44.962345123291,45.990234375,46.9255332946777,..
Haiti,HTI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,7.05527257919312,13.1856870651245,9.96336460113525,18.7346820831299,8.65642642974854,8.37118244171143,3.00714588165283,2.26287031173706,2.54093599319458,..,3.06230521202087,2.97256755828857,2.64971518516541,2.20019745826721,..
Honduras,HND,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.3833541870117,64.1999969482422,63.1411361694336,65.090461730957,67.113525390625,68.9033126831055,87.1848831176758,88.6537704467773,89.9817123413086,91.5999984741211,86.5,91.5999984741211,91.0999984741211,93.2067108154297,..
Honduras,HND,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,44.8305397033691,38.2595863342285,36.9512634277344,38.7596549987793,40.6313095092773,43.2578468322754,73.4060592651367,76.5388641357422,79.0115280151367,82.1266860961914,71.8486404418945,81.8852691650391,80.3106231689453,83.6860580444336,..
"Hong Kong SAR, China",HKG,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
"Hong Kong SAR, China",HKG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Hungary,HUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Hungary,HUN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Iceland,ISL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Iceland,ISL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,58.7214736938477,55.7999992370605,62.2999992370605,64.0474853515625,64.4000015258789,67.5798110961914,81.9993286132813,83.8724975585938,88,89.2177963256836,92.1249465942383,95.6999969482422,97.3082656860352,99,..
India,IND,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,47.2353248596191,43.4835777282715,51.4744987487793,53.5326080322266,53.6361465454102,57.7223052978516,75.2198638916016,77.5819320678711,83.3679351806641,84.7639541625977,88.7640762329102,93.9461441040039,96.0302124023438,98.4632873535156,..
Indonesia,IDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,86.3000030517578,86.2600021362305,87.5999984741211,87.9400024414063,89.0100021362305,85.0383224487305,96.4642562866211,97.0100021362305,97.5373687744141,97.620002746582,98.1399993896484,98.5100021362305,98.8499984741211,96.9499969482422,..
Indonesia,IDN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,79.6350631713867,79.1801910400391,81.1517181396484,79.841064453125,82.9076232910156,75.1400146484375,92.9942016601563,93.9762496948242,94.9177627563477,95.0620040893555,96.0303573608398,96.8134078979492,97.5271682739258,93.4882354736328,..
"Iran, Islamic Rep.",IRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.9000015258789,98.1293029785156,98.2332763671875,98.3320236206055,98.4278793334961,98.523193359375,99.8300018310547,100,99.9599990844727,99.9499969482422,99.9400024414063,100,100,100,..
"Iran, Islamic Rep.",IRN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,94.1598510742188,94.845703125,95.1473922729492,95.4423904418945,95.7188720703125,95.9675598144531,99.4385833740234,100,99.8498611450195,99.8368606567383,99.7656784057617,100,100,100,..
Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.9216766357422,97.0627975463867,97.1963348388672,97.3246307373047,97.4500427246094,97.5749206542969,98.8662796020508,99.0984344482422,99.3454284667969,99.6043014526367,99.8720703125,99.9000015258789,99.9920043945313,100,..
Iraq,IRQ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,91.5873947143555,92.0686721801758,92.530403137207,92.9647750854492,93.363899230957,93.7197494506836,96.4972763061523,97.1273040771484,97.8588562011719,98.6822967529297,99.569580078125,99.9000015258789,99.9727325439453,100,..
Ireland,IRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Ireland,IRL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Isle of Man,IMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Isle of Man,IMN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Israel,ISR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Italy,ITA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Jamaica,JAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,84.3941345214844,87.7081146240234,86.6812896728516,86.6085662841797,87.3378067016602,88.0665054321289,93.9000015258789,93.3000030517578,94.9000015258789,96.7379837036133,97.6095809936523,98.4871215820313,99.3676223754883,100,..
Jamaica,JAM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,77.3064651489258,82.2656021118164,80.1617813110352,80.231559753418,81.1838836669922,82.1174163818359,90.685432434082,89.1535568237305,91.1365814208984,93.3680191040039,94.8838653564453,96.6274032592773,98.5632705688477,100,..
Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Japan,JPN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.9342727661133,98.9780654907227,99.5,99.0452499389648,99.1734390258789,99.1008911132813,99.7014389038086,99.7484970092773,99.8981704711914,99.9588241577148,100,99.9000015258789,100,99.9000015258789,..
Jordan,JOR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,96.3346633911133,96.6705169677734,98.7785110473633,97.238899230957,97.9044189453125,97.4643325805664,97.5779342651367,97.5945587158203,98.9717025756836,99.5662994384766,100,98.8914794921875,100,98.8347702026367,..
Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.5095596313477,99.6500015258789,99.8099975585938,99.9199981689453,99.9599990844727,100,100,100,100,100,100,100,100,100,..
Kazakhstan,KAZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,98.9976501464844,99.470573425293,99.6686096191406,99.8168640136719,99.9082794189453,100,100,100,100,100,100,100,100,100,..
Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,15.1311712265015,17.0330848693848,18.9274139404297,16,22.7027149200439,24.5883865356445,39.9661064147949,36,41.5999984741211,53.0999984741211,55.9764099121094,61.2845726013184,69.6999969482422,71.4379425048828,..
Kenya,KEN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,6.51140403747559,8.27190113067627,10.0208539962769,6.93733739852905,13.4880199432373,15.2089958190918,29.0879287719727,25.0723285675049,29.0025863647461,42.0779266357422,45.8804054260254,51.615177154541,61.6937408447266,62.6713409423828,..
Kiribati,KIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,55.1248970031738,56.9190254211426,58.70556640625,60.4868774414063,62.2652969360352,69.6764068603516,78.9310607910156,83.4539489746094,90.5581817626953,92.7996139526367,86.1764450073242,88.1031646728516,90.0328521728516,91.9630279541016,..
Kiribati,KIR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,26.0817317962646,28.9548358917236,32.4108390808105,35.8548812866211,39.2862854003906,51.2089729309082,68.5880508422852,77.6275405883789,92.9567947387695,96.9907608032227,82.8643569946289,87.066047668457,91.6183700561523,96.436897277832,..
"Korea, Dem. People's Rep.",PRK,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,36.0296058654785,38.3261299133301,40.6374969482422,42.9607353210449,45.2928771972656,47.6309547424316,49.9720001220703,52.3135452270508,..
"Korea, Dem. People's Rep.",PRK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,42.3106422424316,45.1205825805664,49.5585250854492,52.470775604248,55.4210548400879,60.0282287597656,63.0531883239746,67.1847152709961,..
"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
"Korea, Rep.",KOR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,99.75,99.6800003051758,99.8600006103516,99.8000030517578,99.8000030517578,..,100,..,..
Kosovo,XKX,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,99.5100021362305,99.5,99.7900009155273,99.8000030517578,99.6999969482422,..,100,..,..
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Kuwait,KWT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.6102447509766,99.5810089111328,100,99.5021209716797,99.4571838378906,99.4423065185547,98.9300003051758,99.8000030517578,98.6900024414063,99.7099990844727,100,100,99.8742370605469,99.9810485839844,..
Kyrgyz Republic,KGZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.5857238769531,99.578369140625,100,99.5304718017578,99.4896469116211,99.259521484375,98.9189834594727,99.7446365356445,98.7067108154297,99.8110046386719,100,100,99.9666976928711,100,..
Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,42.4961395263672,45.2667083740234,46.2999992370605,48,53.542308807373,57.2000007629395,79.5762557983398,83.1340408325195,89.6999969482422,90.5495300292969,93.5999984741211,97.7971572875977,99.0920867919922,100,..
Lao PDR,LAO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,27.4061450958252,30.0807857513428,30.5094203948975,31.5567150115967,38.3226852416992,44.13232421875,71.1014633178711,76.0227813720703,85.6909255981445,86.423713684082,90.5104827880859,96.8896789550781,98.7849807739258,100,..
Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Latvia,LVA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.3515930175781,99.346565246582,99.3339538574219,99.3161087036133,99.9000015258789,99.2741088867188,99.4955139160156,99.4823226928711,99.5831756591797,99.7256240844727,99.8798294067383,99.6999969482422,99.9748687744141,100,..
Lebanon,LBN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,99.3022766113281,95.8682556152344,95.7049942016602,96.4955062866211,97.6617050170898,98.9614486694336,97.3700332641602,99.7764511108398,100,..
Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,4.25875997543335,1.25226926803589,3.36165857315063,5.46581268310547,6.80000019073486,9.66781139373779,26.7660140991211,27.7999992370605,31.6773338317871,35.071590423584,33.7000007629395,47,44.5002098083496,47.3527374267578,..
Lesotho,LSO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1.98883330821991,..,..,..,1.42698192596436,3.74466919898987,14.6634359359741,15.6483993530273,19.6252098083496,23.3197917938232,20.216775894165,..,32.4532928466797,34.9300880432129,..
Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,9.80000019073486,9.39999961853027,15.161735534668,17.7000007629395,24.2000007629395,22.8791332244873,23.1000003814697,27.5347099304199,..
Liberia,LBR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,3.46262788772583,4.12869691848755,5.07452726364136,4.06214475631714,7.439124584198,7.80559825897217,8.2720832824707,8.35877132415771,..
Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.8000030517578,97.1470565795898,95.4233703613281,93.6944427490234,91.9626388549805,90.2302856445313,76.6638717651367,75.0388031005859,73.4285736083984,71.8302230834961,70.2407684326172,67,68.6424026489258,69.7073516845703,..
Libya,LBY,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.1530075073242,88.1107788085938,80.544792175293,72.9012680053711,65.1844863891602,57.3747329711914,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Liechtenstein,LIE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Lithuania,LTU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Luxembourg,LUX,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
"Macao SAR, China",MAC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,12.7241897583008,14.8000001907349,14.0465755462646,20.2999992370605,15.3480186462402,15.9967613220215,12.8999996185303,22.2350730895996,23.0059337615967,22.8999996185303,24.1000003814697,36.5,31.0400009155273,33.7350769042969,..
Madagascar,MDG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,4.50706338882446,..,7.73996543884277,0.945336401462555,1.00964462757111,..,0.868311643600464,0.855837643146515,..,..,..,..,10.8984851837158,..
Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,4.80000019073486,5.13952016830444,5.53415966033936,6.19999980926514,6.90000009536743,6.69606304168701,9,11.8999996185303,10.8000001907349,11,12.6999998092651,18.0200004577637,11.1999998092651,14.8667688369751,..
Malawi,MWI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,0.710772693157196,1.22973394393921,1.48309254646301,0.792392671108246,2.79983973503113,2.19503259658813,3.75615000724792,5.3216347694397,3.41220021247864,4.87158393859863,3.70944714546204,11.4196376800537,4.08788394927979,6.6118803024292,..
Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.1039733886719,99.1256713867188,99.1397857666016,99.1486587524414,99.154655456543,99.1601104736328,99.6044464111328,99.6509399414063,99.7788162231445,99.9000015258789,99.9524841308594,99.9922409057617,100,100,..
Malaysia,MYS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,98.5790939331055,98.6556854248047,98.7190551757813,98.7620544433594,98.7761001586914,98.7510070800781,98.7510604858398,98.7717742919922,99.1684417724609,99.6025466918945,99.8064727783203,99.9676208496094,100,100,..
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,83.8000030517578,87.4862899780273,88.3574981689453,89.2234649658203,90.0865478515625,90.949089050293,99.4741668701172,100,99.7064743041992,100,99.8000030517578,100,100,100,..
