Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Estonia,EST,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9960.13903877452,10625.5792686752,11417.1679687727,12362.2482843024,13282.545519845,14631.3873257137,16553.383261103,17096.6445771582,17402.0376128079,17945.9449641749,18962.4103006448,19677.6768375961,20408.4362440973,19767.0776001377,..
Estonia,EST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9421.29142254113,10314.2628230149,11663.2715046648,13132.5807216854,14536.3474111754,16634.8927393745,27464.5186781161,28945.4653303277,29175.9259267894,31312.7522996878,33821.93290847,36249.3581462876,37851.3007726135,37645.2213607112,..
Estonia,EST,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,17765.2075336124,18952.1070075434,20364.0087374035,22049.6827903416,23691.1529865284,26096.9883386237,29525.1188635117,30494.0963031973,31038.8046287051,32008.9343566614,33821.93290847,35097.7041021572,36401.1088501325,35257.1620267938,..
Estonia,EST,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,42218.0064648515,45153.3632301393,47369.3009589473,50156.7254590634,52886.4045234615,56936.9160275364,62507.8597995197,64034.7184591846,63506.6213310714,65106.2468015024,67292.5346535533,69502.4222988702,71648.2151854995,71199.1210005375,..
Estonia,EST,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,13161402797.9186,14317382938.5693,16087733549.9594,18001091046.8286,19806500165.0971,22536536810.9861,36198153224.201,38050116722.6556,38378217195.5802,41201006348.4063,44556473262.6919,47920817734.1549,50223187686.646,50048531249.417,..
Estonia,EST,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,15.4671728526187,16.0502923328795,15.6718116017989,15.7468540530848,14.9202057507989,14.6670140091878,13.7349408676023,14.1820927198247,13.9059311741028,13.8864975990796,13.6109739798589,13.5160964914115,13.1124584374388,12.860307810227,..
Eswatini,SWZ,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2484984348.55671,2511195091.38659,2621187924.67983,2722895614.6471,2821571016.1845,2990830756.64157,3938349731.29132,3974709779.06398,4063245671.29285,4106422133.98005,4189641987.93016,4289003978.11407,4401077165.65255,4319634145.18863,..
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1738100853.05052,1542477308.89408,1432228125.26682,2197612701.09852,2770082791.50412,3178126491.90949,4597532029.70451,4422968339.67584,4063245671.29285,3816022046.82656,4402969225.92165,4665420238.51784,4495679480.96886,3972728948.47088,..
Eswatini,SWZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2471.55884093277,2477.48152282401,2572.17765170426,2662.20792283808,2749.30016280485,2902.09907735155,3623.66020786012,3629.79901688183,3680.34947283775,3686.21566541655,3724.76190419179,3774.62124286402,3833.24681517956,3723.29614191496,..
Eswatini,SWZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4721.96956239458,4837.106053724,5101.42952973323,5378.04199868851,5703.50576523464,6208.02654850338,8708.44027948732,8798.29399019978,8813.00878153511,8705.84316961283,8408.03591539676,8725.16279270436,9018.85428202091,8865.74021921105,..
Eswatini,SWZ,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,5579.13660956221,5592.50608748803,5806.2669863466,6009.4954805798,6206.09185383224,6551.0102122101,8179.81550407126,8193.67285336229,8307.78217367581,8321.02413629192,8408.03591539676,8520.58515238348,8652.92271657383,8404.72719870988,..
Eswatini,SWZ,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,24657.1067861052,24759.0484877837,25778.8894347215,26805.0916889665,27815.6668285175,29485.2966714202,34867.8078107501,34571.9549453402,34701.9504124334,34316.6195702056,34579.507206362,34975.7935835129,35435.7860925961,36850.3551522222,..
Eswatini,SWZ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,4747619301.05751,4902929392.90307,5198632167.99277,5500639844.09062,5853433821.28537,6397836960.22387,9464707358.67883,9634325481.73654,9729896589.14845,9698257055.88968,9457426061.9256,9914175627.11736,10354844223.3795,10285712635.6808,..
Eswatini,SWZ,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,33.8642050752755,34.2653875891767,33.6990195266021,33.0148946954746,33.9391469816505,34.2364869255778,29.6422663477168,30.6416089190033,31.7139758649612,31.231460282057,29.8104184471697,29.0394471528019,29.5606920160492,26.567974095919,..
Ethiopia,ETH,GDP (constant 2015 US$),NY.GDP.MKTP.KD,17352576330.7606,18793066846.4797,19077730261.0075,18665391883.2633,21198771447.52,23704204628.4676,53065624131.0235,58508826790.9767,64589334978.8013,70682358692.8433,77442553522.3413,82721152428.0532,89640020508.4013,95069173939.2885,..
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,8242392103.68061,8231326016.47494,7850809498.16803,8623691300.04079,10131187261.4421,12401139453.9738,47648211133.2183,55612228233.5179,64589334978.8013,74296618481.0882,81770791970.982,84269348327.3454,95912590628.1412,107645054311.876,..
Ethiopia,ETH,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,262.025313364975,275.722215579817,271.98690915836,258.628815573249,285.545688793089,310.482649763526,556.32628782594,596.455128008062,640.541923075422,682.239357745426,727.844054349637,757.35041670679,799.795134257737,826.950339041612,..
Ethiopia,ETH,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,482.884385700578,519.271669909084,520.339286837525,503.972469824918,571.403661559689,640.658143594136,1283.57044925133,1513.70323628954,1657.34470426365,1878.81268193814,2021.56290796009,2154.02087685878,2315.34773012818,2422.8120855231,..
Ethiopia,ETH,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,727.766684744805,765.809379888096,755.43468922963,718.333023905387,793.093753452204,862.35534188426,1545.17795600731,1656.63448899243,1779.0841114169,1894.89736397042,2021.56290796009,2103.51585836696,2221.40466452958,2296.82735215213,..
Ethiopia,ETH,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,1755.764632017,1838.22337177443,1802.95378942874,1703.44761180555,1866.99253998009,2015.25509120784,3431.74210173881,3648.23105783209,3885.37354259199,4110.97559258578,4356.03307182446,4502.63036850198,4724.77660133318,5096.24842854462,..
Ethiopia,ETH,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,31978926212.1031,35393256881.9779,36497685087.8935,36371985955.2693,42420726703.5898,48911885234.8624,122434385173.204,148485604878.241,167119104031.576,194651496419.484,215094143811.298,235271659402.583,259501226155.106,278535158287.438,..
Ethiopia,ETH,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,5.60524515046047,5.77622813871001,5.76649058338808,5.77003750137346,5.35070561062316,4.84296124606208,3.702189003056,3.99132524576571,4.4046191387627,5.69139881015014,6.18658850515008,5.8276168447099,5.59436889552396,5.30390638312753,..
Faroe Islands,FRO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,2518096285.61661,..,..,..,..,..,..
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1058702725.4395,1147654635.45922,1262669892.4595,1494011567.01125,1688237552.36935,1727792692.89133,2627049837.08135,2850743875.2784,2518096285.61661,2738832687.13698,2899226097.62377,3051341335.9516,3126293219.77989,..,..
Faroe Islands,FRO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,52400.2972763835,..,..,..,..,..,..
Faroe Islands,FRO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,6.5555763298121,7.64890019577667,7.26395409494001,6.79936192479247,6.54710116269873,5.92873549906383,5.40520390665772,6.37820472755909,6.39258625269309,4.69490698052829,5.80882084071189,5.18320531451111,6.32454857197669,..,..
Fiji,FJI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3330794888.4041,3397410791.06019,3506127906.26398,3541189162.35297,3728872177.49734,3754974297.74601,4243092348.88544,4480854660.34361,4682546863.08162,4797065664.45005,5053870095.73893,5246541361.38024,5223164712.00555,4402511310.87186,..
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1678239218.26553,1652464201.00149,1833279985.36741,2300453634.34962,2708078476.63012,2980484920.16558,4190143206.25611,4856963229.83999,4682546863.08162,4930204229.72263,5353404422.08138,5581371847.61641,5496264766.37285,4533883782.27458,..
Fiji,FJI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4106.96635237266,4174.11817955776,4300.64127785959,4339.27781701378,4559.28146671982,4570.28587637628,4901.89757981779,5171.52769914791,5390.71420703085,5498.66193544067,5759.65866904352,5938.42755592054,5869.02114377193,4911.08347077102,..
Fiji,FJI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5836.70323240337,6062.25449769842,6344.80659829273,6520.69538201286,7035.74951726276,7272.41971049843,9536.32634910738,11346.9457863033,12412.3506858719,12631.9122008691,13429.3006222384,14178.5633985018,14262.9995440375,12078.843228545,..
Fiji,FJI,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,9575.86012654971,9732.4322650079,10027.4352886913,10117.5207831831,10630.4843665585,10656.1424018586,11429.3328826251,12058.0062359187,12569.0645600029,12820.7569917255,13429.3006222384,13846.1206565015,13684.2916962431,11450.7508343098,..
Fiji,FJI,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,26097.3506453434,26146.7663046796,26631.6683481482,26614.9823377671,27667.5878258121,28135.2349090126,28025.4990718822,30370.4683322183,32146.4290165312,33123.8737465484,34710.2366923897,35783.5976891355,35303.5073805886,29788.8995064048,..
Fiji,FJI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,4733630525.21469,4934208367.53019,5172647992.90434,5321396045.96229,5754286243.18659,5975063668.66377,8254663160.44005,9831527135.70518,10781765000.9703,11020155995.5114,11783674123.9893,12526618976.9423,12693427759.2139,10828006539.1698,..
Fiji,FJI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.273213335946,13.6910951621478,12.9509627855931,11.7244336421168,12.7568345017153,12.2151924603175,11.5664406958165,10.6541141929421,10.4961598730977,10.9318101651131,10.4461315492785,10.3875801472424,10.3175302830494,11.7683686069941,..
Finland,FIN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,196097527314.844,201215710279.297,204650762188.672,208751521832.422,217085073153.906,223119713766.016,234120534076.562,233266209150.781,234534382384.766,241128217493.75,248826017928.906,251667480441.797,254739721635.937,247606663262.109,..
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,126019543413.334,129533107311.811,140404460203.138,171652458349.411,197479443979.151,204885494686.381,271362405890.589,274862826772.156,234534382384.766,240771351298.833,255647979916.471,275715087494.902,268508200125.49,269594831987.549,..
Finland,FIN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,37884.3913209153,38784.7725522584,39351.3903956183,40044.3048555829,41522.1750841224,42530.6196771877,43044.9971201474,42710.9212889729,42801.9081167285,43878.9667273579,45173.6294067199,45628.9257036813,46135.0776632627,44778.8656787928,..
Finland,FIN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,26784.7064716385,27795.6749302444,28605.1223159604,29051.48643326,31201.734943443,32051.7940038456,41493.1416470359,41757.4021894413,42497.7049785783,44934.4482077785,47570.133583848,49580.6051952837,50321.5396907229,50517.027362262,..
Finland,FIN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,39894.1944569685,40842.3417724243,41439.019233448,42168.6934671901,43724.9661225981,44786.9096643071,45328.5753218041,44976.7764487708,45072.5902146238,46206.7878130494,47570.133583848,48049.5837841337,48582.5875885045,47154.4272631876,..
Finland,FIN,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,89850.5693835142,90557.7593029222,91706.2545042682,93686.5738063919,97652.4467542182,97361.4011214314,99911.1898100111,99963.9052049748,100936.367431388,103343.099617557,105591.715590622,104060.541139883,104333.402741765,102933.434654684,..
Finland,FIN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,138643238700.853,144204183903.508,148763741906.139,151445805497.394,163128036982.73,168146788316.398,225680035610.262,228058553146.46,232867491858.974,246928408039.55,262026475788.422,273463067469.717,277855715485.534,279336075031.804,..
Finland,FIN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,24.1501883584234,23.6019304698952,22.8674757216169,21.9474263421835,21.5428513838673,21.2153964793821,14.504627522379,14.4550186807929,14.684580268231,14.5656911152181,15.200993367241,14.5938629705142,14.4126377933059,14.464564126898,..
France,FRA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2046499571261.18,2087096421588.52,2110796058518.4,2128171303325.76,2188393293109.35,2224791087607.91,2389493466482.81,2412341398046.84,2439188643162.5,2465909086487.94,2522413420333.78,2569458097202.24,2616812485718.01,2411255164955.69,..
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1365639660792.16,1377657339291.34,1501409382971.38,1844544792036.86,2119633181634.37,2196945232435.8,2811876903329.03,2855964488590.19,2439188643162.5,2472964344587.17,2595151045197.65,2790956878746.66,2728870246705.88,2630317731455.26,..
France,FRA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,33597.3662427446,34015.3809173194,34152.3658925504,34190.3029345668,34899.8763766384,35213.893088874,36205.1678224014,36378.6186614699,36652.9223052178,36956.7958003293,37694.0833027304,38291.8657809431,38912.3312648593,35785.967011942,..
France,FRA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,26090.6344736521,27490.0517282233,28523.8861886505,28172.6956506635,29060.4509858357,30498.5768807102,39523.8551519345,40144.0268283679,40849.9973780501,42924.613626021,44577.0645745394,46576.6018489382,49072.3638300842,46991.1820282957,..
France,FRA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,39732.2824515749,40226.6270677305,40388.6256508389,40433.4900386568,41272.6323754944,41643.9888864457,42816.2714819044,43021.3946358903,43345.7864281559,43705.1475593257,44577.0645745394,45284.0027939624,46017.7659610004,42320.5241401407,..
France,FRA,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,97978.2047761851,97720.8070433987,97715.9569220537,96101.4875295261,98915.2644362608,99277.1856122359,103292.325086266,104773.165067108,105727.3493844,106470.88710102,107997.74297846,109074.734552828,110592.531486091,102454.700094259,..
France,FRA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1589245772376.34,1686718979590.94,1762926373243.27,1753606060052.07,1822232702082.18,1926880446239.76,2608522466158.15,2662033396692.53,2718496736713.76,2864106383742.44,2983008898740.32,3125379876905.32,3300063763854.41,3166261521877.82,..
France,FRA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,14.4775579354586,14.0304251722793,13.5850900821184,13.0939137751078,12.6847177173494,12.2492999340282,10.3543424795802,10.2804260000512,10.4336636293504,10.2830230483558,10.136285162817,9.97175143633537,10.0078149517873,9.3914523679251,..
French Polynesia,PYF,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,3447543203.02843,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,9689372062.04823,9896262772.69652,9871617795.94629,10093465625.2956,10163064416.8734,10435048685.5438,13273295983.6773,13846033985.5316,14383107714.0388,14683922099.6348,14753324487.264,14876945039.3652,15460241608.8257,15176119328.9266,..
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,5080483463.99928,5023265365.25169,5335451307.54323,6511903657.44009,7770219479.72648,9582783318.3881,17595745653.3676,18203968001.8908,14383107714.0388,14023890620.3384,14929488770.7315,16867325126.5423,16874405839.7948,15316826191.5682,..
Gabon,GAB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7888.06209100779,7866.61354514162,7662.45530652272,7646.87769446296,7507.13140969884,7504.25995868094,7304.77966378694,7350.05129816345,7384.70070393071,7313.13996521451,7145.11756385762,7019.8275539348,7116.08126788807,6818.49683740627,..
Gabon,GAB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13852.3502868003,14117.6989406454,13968.8225732337,14199.3111976553,14315.1090497268,14755.3704074531,15114.3775115057,15370.9679935145,14699.5360478349,14286.1897045921,15006.8440374987,15097.6916533021,15577.9187568638,15106.3663756107,..
Gabon,GAB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,16567.2456051163,16522.1973634649,16093.405140168,16060.6875826795,15767.1793679395,15761.1484780064,15342.1813095484,15437.2650293528,15510.0389513624,15359.7403963666,15006.8440374987,14743.6982429663,14945.8592935603,14320.8446459612,..
Gabon,GAB,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,68258.0565714044,67740.61610328,65696.7238486833,65235.0556579821,63759.3478189147,63439.7723001915,62783.9176631681,63116.6310712623,63376.147605157,62962.7625270761,61696.961278519,60759.0539685421,61680.4290940746,60689.4951326744,..
Gabon,GAB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,17015659145.9437,17760178208.9234,17996173809.3228,18742324018.1003,19379622850.2116,20518080320.0839,27463881944.8317,28955844877.1506,28630139365.0076,28684983156.4358,30986311650.7557,31996160478.5519,33844243576.9496,33622662620.4552,..
Gabon,GAB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,3.7248489551577,2.54116032821713,2.67453927337973,2.66733858794842,2.78172324218578,12.9297908424628,17.1624139596913,17.393405866881,16.6870330418249,17.456006771994,17.6224186689537,18.9415576135283,18.8025688304726,18.2688132462553,..
"Gambia, The",GMB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,960226464.033935,1015919601.2835,982902212.720932,1050427591.01692,1124482736.1904,1098037945.51549,1343336382.19183,1324430501.09843,1378176868.31568,1404959801.54615,1472715550.98331,1579264906.00789,1676447055.8329,1672833037.60516,..
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,782915402.421095,687408804.630527,578236035.104279,487038821.611959,961900106.892751,1027702254.38664,1375608956.10386,1229460601.92174,1378176868.31568,1484579844.37143,1504909753.28746,1670670668.5939,1812529104.61923,1868086274.822,..
"Gambia, The",GMB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,728.709595778378,746.961260290645,699.941686650529,724.470293992392,751.396393369168,711.281944566937,684.081534623188,654.350933850728,660.723571244322,653.732992705967,665.213221456846,692.632098181955,714.081829944294,692.20753799666,..
"Gambia, The",GMB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1913.77573032594,2004.7378453993,1908.25810730943,2011.81075527716,2142.75816430151,2091.54609446881,2121.48963271537,2027.03635591229,2066.85935860117,2068.74780128011,2072.64683284207,2209.89259276595,2319.00114098602,2275.05625030963,..
"Gambia, The",GMB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,2270.48649520816,2327.35435866192,2180.85250445442,2257.27783498198,2341.17318281022,2216.18606202049,2131.43602743993,2038.8025175488,2058.65814621739,2036.87715930988,2072.64683284207,2158.07755816639,2224.90984166364,2156.75472919213,..
"Gambia, The",GMB,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,8133.02294231209,8320.75465037228,7781.05375603794,8015.34937656889,8272.76106337203,7792.56908259173,7235.74721855303,6912.38639840653,6963.79775305208,6887.87795716441,7000.76867119548,7278.46771287185,7491.88827974735,7622.64542986314,..
"Gambia, The",GMB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2521797590.05633,2726583801.39222,2679696254.54467,2916974709.34523,3206689019.07315,3228813825.60575,4165986163.68023,4102796584.71164,4311179261.73183,4446016237.15633,4588632823.22907,5038758421.62489,5444309702.68832,5498046538.09828,..
"Gambia, The",GMB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,6.76669154778218,6.63161138282925,7.02089937790987,5.91664280935593,5.26207572618229,6.3020169269571,5.61120256265393,6.51178104456846,6.34925434673243,5.58625701329089,4.46929213423085,4.25546144640921,3.78943191199395,2.84058977807675,..
Georgia,GEO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,6387071387.65258,6693999118.67096,7060417705.9005,7841209756.31252,8295568369.1006,9091078041.68686,13899264090.2481,14515269025.6907,14953950557.4406,15388577975.5872,16133785748.9094,16915132067.1573,17757903230.0709,16557390869.4311,..
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,3057475288.78105,3219488663.77231,3395728013.84524,3991284895.37214,5125365191.98664,6410823633.25426,17189551520.9811,17627003454.7205,14953950557.4406,15141758566.7808,16242916915.7203,17599700090.762,17477255562.2583,15846489610.8073,..
Georgia,GEO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1566.56025711526,1667.5080065233,1774.63644246672,1984.24433117813,2112.26131913728,2329.57085416614,3738.70504043075,3902.56879865773,4014.18594419329,4128.38560259133,4327.72758530017,4539.08752230476,4773.42330884899,4447.664250894,..
Georgia,GEO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3104.51566879805,3377.05112661188,3650.85722618158,4157.87940249166,4545.29312196367,5169.06242530316,10611.7741169939,11575.547210705,12089.1694050447,12858.4834001898,13589.7073915159,14595.6306437119,15623.1529588881,14732.402156014,..
Georgia,GEO,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,4919.23187995616,5236.22280631371,5572.62200637586,6230.82190884126,6632.81426469502,7315.19848048057,11740.0891163337,12254.6456549529,12605.1400698178,12963.7439586374,13589.7073915159,14253.4089858441,14989.2581602038,13966.3263350166,..
Georgia,GEO,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,10868.4664460196,11193.679320785,12278.2488293678,13272.4885140547,14521.0286031671,16364.3903417138,26605.7207102511,26964.2512166251,27088.7395938621,28134.8006468238,29636.9583385403,31831.0497018542,33682.4371737969,36211.6104589616,..
Georgia,GEO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,12657517073.2423,13556742862.2903,14524990237.2218,16430841718.4848,17850911489.6128,20172105873.8104,39451053057.9766,43054252353.1571,45035492644.5473,47930061166.6244,50662483514.4009,54391332779.6939,58120644334.6902,54844549224.6277,..
Georgia,GEO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.2453707534213,12.2310458495655,12.8044527896996,13.0323092911106,12.2217358997588,12.0945881988486,9.51173534873798,9.60577046652101,8.86459407691174,7.79021096104476,8.59706194065002,8.83442378148585,8.86810081111182,9.34530568720727,..
Germany,DEU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2835481139992.39,2883158861645.24,2877450961484.29,2857305447168.18,2890881304361.69,2912034089955.56,3236712633454.9,3308229204839.04,3357585719351.56,3432459876455.05,3524457734041.38,3562734209022.97,3600339162422.63,3435817462174.4,..
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1947981991011.77,1945790973803.15,2078484517474.51,2501640388482.35,2814353869359.08,2846864211175.1,3733804649549.03,3889093051023.52,3357585719351.56,3469853463945.53,3690849152517.65,3977289455388.23,3888326788627.44,3846413928653.71,..
Germany,DEU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,34490.0757688619,35011.068457503,34883.0580735445,34619.6640670185,35034.0806086181,35310.4704669272,40135.0158319837,40851.1617304855,41103.2564363768,41682.0322433511,42639.5544087286,42973.2899573032,43329.0506893066,41315.3135706623,..
Germany,DEU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,27199.0440906856,28368.543282612,29178.6374658122,29908.1395291325,31333.8363031281,31794.0960095207,44993.8927459315,47011.5510935131,47609.7810045816,50579.6839299266,53071.4555699913,55235.366304833,55652.8874913932,54844.5459733622,..
Germany,DEU,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,42928.1813366719,43576.6365260124,43417.3079988044,43089.4738197519,43605.2786723109,43949.2881791796,49954.173749339,50845.5269954271,51159.2974643888,51879.6725937905,53071.4555699913,53486.8405707004,53929.6392852715,51423.2350438638,..
Germany,DEU,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,96215.267035985,97269.7140456262,97719.6685692075,97944.734651888,100632.558809701,98956.7266937284,100776.178274572,102109.642688161,102719.615414165,102312.481676658,104081.009933525,104580.617133421,104313.414265043,100861.733061563,..
Germany,DEU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2236074430853.75,2336147411682.35,2406901890705.46,2468443651729.98,2585550983186.35,2622040720917.68,3628559701800.76,3807112936430.42,3889081660716.44,4165169650070.14,4386727409191.68,4579331237558.63,4624363265512.61,4560920212744.35,..
Germany,DEU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,20.5459700629181,20.3411674813812,19.7899113788146,19.8395709835095,20.0338560543111,20.0697457949316,19.925196080175,20.2243947763055,20.3478973491332,20.6618730740029,20.3903390100271,20.0381844851033,19.4391581614292,18.1700697240732,..
Ghana,GHA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,20062228699.5951,20864717873.2744,21803630085.5591,22937418879.029,24221914334.1385,25651008204.7789,47037042836.2845,48380533745.4072,49406568432.6711,51073282096.8342,55224975510.7673,58648966891.8988,62465709576.1815,62724594622.7784,..
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,4983024408.14828,5314909953.92992,6166330136.2948,7632406552.83803,8881368538.07671,10744675209.8984,62823043706.4702,54782847752.5375,49406568432.6711,56165172898.8695,60406382898.5174,67299280679.563,68337537815.7703,68532281805.6722,..
Ghana,GHA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1040.63409900461,1056.07090420148,1076.91520129623,1105.40136941722,1138.65837035507,1175.86165977919,1767.80206994993,1777.09670654526,1774.07477092508,1793.1808558184,1896.36673179505,1970.26082923134,2053.58673106375,2018.62406742516,..
